"NBa7we src","d4r55","RfnDt","eaLgGf","fontBodyLarge","xRkPPb","qmhsmd","ARRgmb src","wiI7pd","w8nwRe","fontBodySmall","fontBodySmall 2","kyuRq","dSlJg","dSlJg 2","NlVald","fontTitleSmall","DZSIDd","wiI7pd 2","NlVald 2","w8nwRe 2","fontBodySmall 3","fontBodySmall 4","kyuRq 2"
"https://lh3.googleusercontent.com/a-/ALV-UjVeuh1SmXVGH-GB0IoMni4q9-ryPWZs7CHuIXqKnyvxi9IEiJ8=w50-h50-p-rp-mo-br100","Jack Nguyen","1 bài đánh giá","","1/5","8 tháng trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Dịch vụ tệ, giường cũ và bẩn.","Xem thêm","Bản dịch của Google","・","Xem bản gốc (Tiếng Anh)","","","Chia sẻ","","","","Thích","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjW5Uessy6WNHy_BiNm05b-fgUBY5puIgjZWm-Giy4O7HGLrhb1J=w50-h50-p-rp-mo-br100","Benjamin Gothelf","4 bài đánh giá","","1/5","7 tháng trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Xem thêm","","","","","","Chia sẻ","","","","Thích","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocLPFI_WJ-KHsJXXmV1BTNGEGnsXIdF40h9du8NeYCG0Ou4Y5g=w50-h50-p-rp-mo-br100","DONGHO KIM","1 bài đánh giá","","1/5","3 tháng trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Dịch vụ tệ hại. Tôi không hề làm bẩn ga trải giường, nhưng họ tính thêm 1,3 triệu VND với lý do tôi làm bẩn, nên tôi phải gọi cảnh sát để giải quyết. Hình như đây là vấn đề thường xuyên xảy ra. Mọi người hãy cẩn thận.","Xem thêm","Bản dịch của Google","・","Xem bản gốc (Tiếng Hàn)","","","Chia sẻ","","","","Thích","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXjG5JWo7SPuFq8mOzMbUUU3eKvB8WvqmteUKU2F4YsEZBf4LjY=w50-h50-p-rp-mo-br100","tan nguyen","3 bài đánh giá · 2 ảnh","","1/5","một tuần trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Hãy tự chịu rủi ro khi ở khách sạn này! Nhân viên không hề đề cập đến việc có một cột phát sóng di động ngay bên ngoài cửa sổ phòng tôi, cách khoảng 3 mét.
Tôi yêu cầu đổi phòng, nhưng họ nói không thể và từ chối hoàn tiền nếu tôi hủy đặt phòng; tôi đã rời đi ngay lập tức mà không do dự. An toàn sức khỏe quan trọng hơn nhiều.","Xem thêm","Bản dịch của Google","・","Xem bản gốc (Tiếng Anh)","","","Chia sẻ","","","","Thích","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUUo1voPg3g91W6zB5aNnCCpY5Iz-2iVf73S2l_EPBVkKIfwvVseA=w50-h50-p-rp-mo-ba12-br100","Thắng Nguyễn Kiều","Local Guide · 8 bài đánh giá · 13 ảnh","","1/5","6 năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","","","","","","","","","","","","","","",""
"https://lh3.googleusercontent.com/local-reviews/AJMZ0QeCck1CfANpZm9bBk3PHtP97Kh9k25HZfvq9yAWlN3BaIyjSHUPEfWkhAJmuYiJsH-_6g=w50-h50-p-rp-br100","Trip.com Member","","","1,5/5","một năm trước trên","Trip.com","https://www.gstatic.com/travel-hotels/branding/b8089cb0-34b4-458c-8749-9bc4614baba4.png","Tôi đã đặt hai phòng cho một người bạn và thanh toán trước. Vào ngày đến, họ nói rằng phòng đôi chỉ dành cho một người, và hai người sẽ phải trả thêm 1 triệu Đài tệ. Ban đầu bạn tôi muốn xem phòng, nghĩ rằng nếu được xem thì họ sẽ bị lừa …","","Bản dịch của Google","・","Xem bản gốc (Tiếng Trung)","","","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocIhJyoSv-Z2Gy2i4vISEBD-UARNU1BNiWzNzGRHU2QXcWlehA=w50-h50-p-rp-mo-br100","Quan Nguyen","5 bài đánh giá","","2/5","một năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Tôi đã ở đây vài lần rồi, tổng cộng 4 lần, có lần ngắn ngày và có lần dài ngày. Tôi thậm chí còn rủ bạn mình đặt phòng ở khách sạn này nữa. Trước đây ở đây không có vấn đề gì lớn. Gần nhiều nơi. Ví dụ, quận 1 và 2 chỉ cách đó 10 phút. Khu …","Xem thêm","Bản dịch của Google","・","Xem bản gốc (Tiếng Anh)","","","Chia sẻ","","","","Thích","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWjl7yqzQvZxyH8Wxn-QUl_sc9-FFZgBoqhK4URXAQ9Ri5nrmq8lA=w50-h50-p-rp-mo-ba12-br100","Tsu An Chung","Local Guide · 17 bài đánh giá · 7 ảnh","","2/5","một năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Tôi từng rất yêu thích khách sạn này và hầu như cứ một đến hai tuần lại ở đây một lần. Nhưng gần đây nó khiến tôi rất thất vọng. Khách sạn không cho phép trả phòng muộn dù dịch vụ này được ghi trên ứng dụng khi tôi đặt phòng, WiFi thì kém, …","Xem thêm","Bản dịch của Google","・","Xem bản gốc (Tiếng Anh)","","","Chia sẻ","Thông tin phản hồi từ chủ sở hữu","một năm trước","Kính gửi bà Tsu An Chung,

Cảm ơn bà đã chia sẻ phản hồi. Chúng tôi thực sự trân trọng sự tin tưởng của bà …","Thích","Xem thêm","Bản dịch của Google","・","Xem bản gốc (Tiếng Anh)"
"https://lh3.googleusercontent.com/a/ACg8ocKC0C99RTwqjV6KIe_J1YixjFJ5QC95DSJLSQYTowFGfQkWIA=w50-h50-p-rp-mo-ba12-br100","Carina Herzog","Local Guide · 15 bài đánh giá · 5 ảnh","","2/5","2 năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Khách sạn có vị trí khá tốt. Tuy nhiên, các phòng đã cũ và tường được sơn lại. Bữa sáng cũng khá sơ sài... Tôi không biết những đánh giá 5 sao đến từ đâu; tôi chắc chắn không thấy khách sạn này xứng đáng 5 sao. Nó chỉ là khách sạn 2 sao là …","Xem thêm","Bản dịch của Google","・","Xem bản gốc (Tiếng Đức)","","","Chia sẻ","Thông tin phản hồi từ chủ sở hữu","2 năm trước","Kính gửi bà Carina Herzog, Cảm ơn bà đã lưu trú tại khách sạn chúng tôi và đã chia sẻ trải nghiệm của mình. …","","Xem thêm","Bản dịch của Google","・","Xem bản gốc (Tiếng Anh)"
"https://lh3.googleusercontent.com/a-/ALV-UjU0O0iuIohEgyAhBScPq56HMXChgZFy6YF7blJjuIgIJ3nINu1i=w50-h50-p-rp-mo-br100","Mihika Kulkarni","2 bài đánh giá","","2/5","3 năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Kỳ nghỉ này không tệ, căn hộ có thiết kế tuyệt vời và phòng cũng ổn. Tôi thích thiết kế và an ninh ở đây. Tuy nhiên, với cùng mức giá hoặc hơn một chút - với tư cách là khách du lịch, tôi khuyên nên ở trung tâm thành phố vì một vài lý do: …","Xem thêm","Bản dịch của Google","・","Xem bản gốc (Tiếng Anh)","","","Chia sẻ","Thông tin phản hồi từ chủ sở hữu","3 năm trước","Kính gửi bà Mihika Milind Kulkarni,
Cảm ơn bà đã lựa chọn The Bloom Pham Viet Chanh cho kỳ nghỉ của mình. …","","Xem thêm","Bản dịch của Google","・","Xem bản gốc (Tiếng Anh)"
"https://lh3.googleusercontent.com/local-reviews/AJMZ0QeCck1CfANpZm9bBk3PHtP97Kh9k25HZfvq9yAWlN3BaIyjSHUPEfWkhAJmuYiJsH-_6g=w50-h50-p-rp-br100","Trip.com Member","","","2,5/5","một năm trước trên","Trip.com","https://www.gstatic.com/travel-hotels/branding/b8089cb0-34b4-458c-8749-9bc4614baba4.png","Ấn tượng ban đầu, phòng trông khá ổn nhưng khi quan sát kỹ hơn thì thấy không sạch sẽ. Nếu cởi giày ra, bạn sẽ cảm thấy những hạt bụi nhỏ trên sàn. Tôi còn tìm thấy một con bọ nhỏ trên giường và một con cá bạc cỡ trung bình trong bồn rửa …","","Bản dịch của Google","・","Xem bản gốc (Tiếng Anh)","","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVqxLJEBj4JWVnEQHfC2d9z61kouYTzP7YiRQyPSRll3j2hrg=w50-h50-p-rp-mo-ba12-br100","REVIEWER","Local Guide · 311 bài đánh giá · 28 ảnh","","3/5","3 tuần trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Cũng ổn.","","","","","","","Chia sẻ","","","","Thích","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVlc5WWn7QF_Twc0FxIaCe5T4WqqY3jkXAJWbyXj22cHcAZ6RVV=w50-h50-p-rp-mo-ba12-br100","Roya Destroyaa","Local Guide · 206 bài đánh giá · 40 ảnh","","3/5","6 tháng trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Khách sạn không quảng cáo quá mức và trung thực về bản chất của mình; một khách sạn ba sao ổn định, phù hợp cho một hoặc hai đêm. Phòng rộng rãi và sạch sẽ, nhưng nệm giường tầng quá cứng, giống như ngủ trên những tấm bê tông. …","Xem thêm","Bản dịch của Google","・","Xem bản gốc (Tiếng Anh)","","","Chia sẻ","","","","Thích","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUc6X9LUZTkj9sFwaoj393GMljl2dKTrpikbr9957YTyK7HfcY=w50-h50-p-rp-mo-ba12-br100","Anch Thukral","Local Guide · 22 bài đánh giá · 1 ảnh","","3/5","2 năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Nhìn chung, trải nghiệm của tôi khá tích cực và nhân viên rất dễ chịu. Tuy nhiên, tôi chỉ cho 3 sao vì thấy họ không cung cấp đủ nước cam cho bữa sáng. Ngay cả khi yêu cầu thêm, ly chỉ được rót đầy một phần tư, chủ yếu là đá. Tôi rất thích uống nước cam mỗi sáng và sẽ đánh giá họ 5 sao nếu họ đảm bảo cung cấp đủ nước cam cho tôi.","Xem thêm","Bản dịch của Google","・","Xem bản gốc (Tiếng Anh)","","","Chia sẻ","Thông tin phản hồi từ chủ sở hữu","2 năm trước","Kính gửi Anch Thurkal,
Cảm ơn quý khách đã lưu trú tại khách sạn và chia sẻ trải nghiệm của mình. …","Thích","Xem thêm","Bản dịch của Google","・","Xem bản gốc (Tiếng Anh)"
"https://lh3.googleusercontent.com/local-reviews/AJMZ0QfnSFWXMd1oJu73a6IhdtgibYcjse2HKQTHeghNQd9Cyw8DYQQJZDCyh-TD68ehXuY-FA=w50-h50-p-rp-br100","Relax03384974085","","","3/5","3 năm trước trên","Tripadvisor","https://www.gstatic.com/travel-hotels/branding/icon_100532569.png","Nhân viên lễ tân và phục vụ bữa sáng rất nhiệt tình và thân thiện. | Thật không may, phòng của chúng tôi không giống như trong ảnh, và có một bức tường chắn trước cửa sổ. Một số bức tường trong phòng bị bẩn. | Tuy nhiên, khách sạn có vị trí tốt.","","Bản dịch của Google","・","Xem bản gốc (Tiếng Đức)","","","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocJcGH62lCzKKdvae2QXEdDrHj8glJQHNhbvzryHt7JK8Ebjeg=w50-h50-p-rp-mo-ba12-br100","Cosme T","Local Guide · 45 bài đánh giá · 39 ảnh","","3/5","3 năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Nằm cách trung tâm Thành phố Hồ Chí Minh khoảng 30 phút đi bộ, phòng ở mức trung bình, hơi xuống cấp và không giống với ảnh trên Booking.com. Ban công không thể sử dụng và bị bỏ hoang, còn hồ bơi trên sân thượng không dùng được. Bữa sáng ngon và đầy đủ.","Xem thêm","Bản dịch của Google","・","Xem bản gốc (Tiếng Tây Ban Nha)","","","Chia sẻ","Thông tin phản hồi từ chủ sở hữu","3 năm trước","Kính gửi ông Cosme Tejero,
Cảm ơn ông đã lưu trú tại khách sạn The Bloom và chia sẻ trải nghiệm của mình. …","Thích","Xem thêm","Bản dịch của Google","・","Xem bản gốc (Tiếng Anh)"
"https://lh3.googleusercontent.com/a-/ALV-UjXRSJWJzG9g9yH4b-z2D12BgneD2wjQsLnnvO1g5s1x-BXskelN=w50-h50-p-rp-mo-ba12-br100","Ronny Engler","Local Guide · 128 bài đánh giá · 82 ảnh","","3/5","3 năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Thật tiếc là những ngày tốt đẹp nhất đã qua rồi. Nhân viên rất tốt và nhiệt tình – phòng hơi cũ – bồn tắm nước nóng thì liên tục được “bảo trì” (chúng tôi không thấy ai sửa chữa nó trong suốt bốn ngày). …","Xem thêm","Bản dịch của Google","・","Xem bản gốc (Tiếng Đức)","","","Chia sẻ","","","","Thích","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWJM6a9WqGt6z6ZsVdgin_NNBGNk-65YDgnr07iK7VYdthn9DoU=w50-h50-p-rp-mo-ba12-br100","Alex Lebriton","Local Guide · 30 bài đánh giá · 19 ảnh","","3/5","một năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Xem thêm","","","","","","Chia sẻ","Thông tin phản hồi từ chủ sở hữu","một năm trước","Chào Alex,

Cảm ơn bạn đã dành thời gian chia sẻ phản hồi. Chúng tôi rất vui khi biết bạn …","Thích","Xem thêm","Bản dịch của Google","・","Xem bản gốc (Tiếng Anh)"
"https://lh3.googleusercontent.com/a-/ALV-UjXHQrFgfwVBL_jiecrBSzAGlXygbPXEhiDs3USdphTEhy4HHagV=w50-h50-p-rp-mo-ba12-br100","Thien-loc Vu","Local Guide · 9 bài đánh giá · 3 ảnh","","3/5","3 năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Xem thêm","","","","","","Chia sẻ","","","","Thích","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVTrEJ4Kcdg7-n-VqSU3WCuuJrm_BXT22ajx20pCWMPOxVcYkQ=w50-h50-p-rp-mo-ba12-br100","gin gin","Local Guide · 13 bài đánh giá · 17 ảnh","","3/5","6 năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","","","","","","","","","","","","","","",""
"https://lh3.googleusercontent.com/local-reviews/AJMZ0QeCck1CfANpZm9bBk3PHtP97Kh9k25HZfvq9yAWlN3BaIyjSHUPEfWkhAJmuYiJsH-_6g=w50-h50-p-rp-br100","Trip.com Member","","","3,5/5","7 tháng trước trên","Trip.com","https://www.gstatic.com/travel-hotels/branding/b8089cb0-34b4-458c-8749-9bc4614baba4.png","Phòng khách sạn hơi nhỏ so với giá tiền, và bữa sáng thì hạn chế, chỉ có 1-3 món. Các phòng cũng không cách âm tốt, nên những người làm việc bên ngoài có thể nghe thấy mọi thứ. Tiếng ồn bên ngoài đã khiến tôi không ngủ ngon giấc vào ngày hôm đó.","","Bản dịch của Google","・","Xem bản gốc (Tiếng Anh)","","","","","","","","","","",""
"https://lh3.googleusercontent.com/local-reviews/AJMZ0QeCck1CfANpZm9bBk3PHtP97Kh9k25HZfvq9yAWlN3BaIyjSHUPEfWkhAJmuYiJsH-_6g=w50-h50-p-rp-br100","Trip.com Member","","","3,5/5","2 tháng trước trên","Trip.com","https://www.gstatic.com/travel-hotels/branding/b8089cb0-34b4-458c-8749-9bc4614baba4.png","Giá cả hợp lý. Tuy nhiên, một số phòng không có tầm nhìn. Thật đáng tiếc.","","Bản dịch của Google","・","Xem bản gốc (Tiếng Anh)","","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVdQFqlre6b4neMwkKis5JYO9AIoQeJBiAc25bi1TeuP6mlOU-O8A=w50-h50-p-rp-mo-ba12-br100","Janie Lin","Local Guide · 1.290 bài đánh giá · 7.519 ảnh","","4/5","một năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Phòng ốc nhìn chung có hơi nhỏ, giá cả nhìn chung có hơi cao so với chất lượng phòng.
Các bạn nhân viên nhiệt tình và hỗ trợ tốt.","Xem thêm","","","","","","Chia sẻ","Thông tin phản hồi từ chủ sở hữu","một năm trước","Xin chào quý khách .
Chúng tôi vô cùng biết ơn vì những ý kiến đóng góp liên quan tới thời gian nghỉ của quý khách tại The Bloom Pham Viết Chánh . …","","Xem thêm","","",""
"https://lh3.googleusercontent.com/a/ACg8ocLgQsn0Z8dU68lFdA3VRJLlC4Slri71fh_dJDF8DRzlW4OUkQ=w50-h50-p-rp-mo-ba12-br100","Thanh Ung","Local Guide · 296 bài đánh giá · 24 ảnh","","4/5","một năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Nơi đây phù hợp với những người ngoại quốc đi công tác (nước ngoài)vì những tiện nghi và giá cả hợp lý OK","Xem thêm","","","","","","Chia sẻ","","","","Thích","","","",""
"https://lh3.googleusercontent.com/local-reviews/AJMZ0QeCck1CfANpZm9bBk3PHtP97Kh9k25HZfvq9yAWlN3BaIyjSHUPEfWkhAJmuYiJsH-_6g=w50-h50-p-rp-br100","Trip.com Member","","","4/5","một tháng trước trên","Trip.com","https://www.gstatic.com/travel-hotels/branding/b8089cb0-34b4-458c-8749-9bc4614baba4.png","Tôi chọn nơi này chủ yếu vì có thể đậu xe máy ở đây. Ngoài ra, bồn tắm ngâm sâu rất hấp dẫn đối với tôi, vì tôi thích tắm bồn. Thêm nữa, khu vực này là một khu phố Nhật Bản khác ở Thành phố Hồ Chí Minh mà tôi chưa từng đến trước đây, vì vậy …","","Bản dịch của Google","・","Xem bản gốc (Tiếng Trung)","","","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocI3V-7lKtbCmhvFUfF65KyG_1fv0uqvqz1tFWzEPOMQFDIMOg=w50-h50-p-rp-mo-br100","Masa Okamura","9 bài đánh giá","","4/5","6 tháng trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Ý kiến ​​có thể khác nhau tùy thuộc vào phòng, nhưng dù sao đi nữa, ngay cả trong các phòng khách sạn cũng cần cải thiện đáng kể. Bữa sáng, hơn hết, rất đáng thất vọng - quá đơn giản. Những người khác cũng có ý kiến ​​tương tự, nhưng nếu …","Xem thêm","Bản dịch của Google","・","Xem bản gốc (Tiếng Nhật)","","","Chia sẻ","","","","Thích","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXGpc1xuty6pOQLP1qNys6OGPST06HIS115GQJKzJSqTKyokw4u=w50-h50-p-rp-mo-ba12-br100","NOZAWA HIROKI (ののの)","Local Guide · 370 bài đánh giá · 6.423 ảnh","","4/5","8 tháng trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Đây là lần đầu tiên tôi ở tại quận Bình Thạnh. Đây là khu phố Nhật Bản. Xung quanh có rất nhiều nhà hàng Nhật. Có rất nhiều người Nhật. Phòng rộng rãi và bồn tắm lớn, rất tuyệt. Tôi chỉ ở một đêm nên không dùng bếp, nhưng nó được trang bị …","Xem thêm","Bản dịch của Google","・","Xem bản gốc (Tiếng Anh)","","","Chia sẻ","","","","Thích","","","",""
